Time,x,y,z,vx,vy,vz
155.3,-2458197.56404923,2347651.05051863,-268303.417150837,-596.379789776867,-616.769576744091,-69.7583233100645
155.35,-2458227.37400205,2347620.22016694,-268306.903907169,-596.030641958756,-616.459047016041,-69.7129805247033
155.4,-2458257.16629403,2347589.40545273,-268310.388378716,-595.671267670919,-616.140665818001,-69.6663677880952
155.45,-2458286.94111413,2347558.60607594,-268313.870540971,-595.309049558809,-615.821758985937,-69.6183009295008
155.5,-2458316.69840345,2347527.82202269,-268317.350396267,-594.960845895621,-615.518512291105,-69.5741177545912
155.55,-2458346.4382329,2347497.0531987,-268320.827947401,-594.631668618343,-615.233327973458,-69.529216130658
155.6,-2458376.16044149,2347466.29975835,-268324.303142366,-594.259202463417,-614.905905900102,-69.4797803058313
155.65,-2458405.86507775,2347435.56167588,-268327.775971318,-593.884006815576,-614.576483647735,-69.4301398677928
155.7,-2458435.55221987,2347404.83882108,-268331.246441816,-593.553259263209,-614.291908077384,-69.3833899948822
155.75,-2458465.22178467,2347374.13117196,-268334.714495721,-593.223597003378,-614.008316698168,-69.3387991468907
155.8,-2458494.8737629,2347343.43874933,-268338.180173734,-592.86243938339,-613.694551822183,-69.2902933371327
155.85,-2458524.50816315,2347312.76151833,-268341.643432984,-592.50003251249,-613.380139603066,-69.2389601164512
155.9,-2458554.12502689,2347282.09944035,-268345.104248955,-592.168214002058,-613.097580365554,-69.1923701742977
155.95,-2458583.72423252,2347251.45265889,-268348.562619733,-591.818027012029,-612.792362199414,-69.1436434203807
156,-2458613.30604766,2347220.82085787,-268352.018550061,-591.468296981374,-612.491675933911,-69.0950364937964
156.05,-2458642.87020967,2347190.20418658,-268355.47202107,-591.115893979433,-612.192338294277,-69.0453214191491
156.1,-2458672.41688994,2347159.602558,-268358.923051097,-590.746317163522,-611.868303748712,-68.9950354559291
156.15,-2458701.94601576,2347129.0160798,-268362.371583493,-590.406435795454,-611.576720022022,-68.9453462398411
156.2,-2458731.45768287,2347098.44463029,-268365.817645495,-590.066507850152,-611.286360828707,-68.8976304109993
156.25,-2458760.95182765,2347067.88825596,-268369.261240681,-589.695812257523,-610.966740650526,-68.8450210580232
156.3,-2458790.4285724,2347037.34676185,-268372.702347789,-589.349342614051,-610.66841874207,-68.7969688979306
156.35,-2458819.88797238,2347006.82017948,-268376.141024791,-589.011555687753,-610.379094750173,-68.747656568276
156.4,-2458849.3298712,2346976.30865999,-268379.577191843,-588.653659766987,-610.067586686219,-68.6978626983258
156.45,-2458878.75449787,2346945.81206545,-268383.010914428,-588.324944357563,-609.791030330985,-68.6494849003047
156.5,-2458908.16173396,2346915.33041479,-268386.442167179,-587.958644982352,-609.469424756407,-68.5993632721557
156.55,-2458937.55170317,2346884.8635844,-268389.870977695,-587.616461168687,-609.175576052294,-68.5515992385298
156.6,-2458966.92442976,2346854.41162375,-268393.297359877,-587.271534874463,-608.88037786792,-68.5024264358195
156.65,-2458996.27999893,2346823.97443656,-268396.721321407,-586.945106622795,-608.602616477905,-68.4547908256861
156.7,-2459025.6182967,2346793.55222611,-268400.142822288,-586.584360755781,-608.284247251897,-68.4058332127497
156.75,-2459054.93961524,2346763.14466392,-268403.561935107,-586.243970211741,-607.990932281703,-68.3577453146
156.8,-2459084.24369723,2346732.75197656,-268406.978645028,-585.902222098756,-607.697651835422,-68.3093304812989
156.85,-2459113.53079521,2346702.37392793,-268410.392970531,-585.561428121759,-607.403774848482,-68.261489728763
156.9,-2459142.80089982,2346672.01058743,-268413.804942379,-585.24229016491,-607.128984752437,-68.2171404193278
156.95,-2459172.05407705,2346641.66198553,-268417.214564322,-584.901170583897,-606.831468691484,-68.1697226854952
157,-2459201.29024352,2346611.32815956,-268420.621825868,-584.553775686111,-606.529636724481,-68.1220476185276
157.05,-2459230.50960506,2346581.00889256,-268424.026790692,-584.207236496187,-606.227605977109,-68.0752744452745
157.1,-2459259.71216164,2346550.70420493,-268427.429470395,-583.881266030359,-605.944896755006,-68.0305224784438
157.15,-2459288.89791622,2346520.41410802,-268430.829869997,-583.552071424786,-605.662070140481,-67.986027781276
157.2,-2459318.06691653,2346490.13861802,-268434.227975998,-583.209108363938,-605.361559842832,-67.9393263192488
157.25,-2459347.21912905,2346459.87775712,-268437.623834269,-582.866083248168,-605.060471580388,-67.8942834241406
157.3,-2459376.35484207,2346429.63124361,-268441.017491935,-582.555179720935,-604.791517844099,-67.8512305568389
157.35,-2459405.47382152,2346399.39928122,-268444.408898071,-582.219520960015,-604.501069839836,-67.807235844209
157.4,-2459434.57627571,2346369.18166933,-268447.798148332,-581.889610790617,-604.215347571474,-67.7630038818226
157.45,-2459463.66205212,2346338.9786399,-268451.185169542,-581.558066623785,-603.924244113328,-67.7200144869135
157.5,-2459492.73131515,2346308.79003802,-268454.57003815,-581.209213327462,-603.615444141476,-67.6756006386919
157.55,-2459521.78409216,2346278.61576815,-268457.952738081,-580.886315186092,-603.338236056504,-67.6320240687103
157.6,-2459550.82046905,2346248.45570907,-268461.333294643,-580.569942899587,-603.06503272955,-67.5907711507073
157.65,-2459579.84027645,2346218.31010356,-268464.711732561,-580.223336472356,-602.758764246216,-67.547444812631
157.7,-2459608.84381076,2346188.17870659,-268468.088027331,-579.912863495254,-602.490347432695,-67.5068298296126
157.75,-2459637.83078088,2346158.06177307,-268471.462202825,-579.58235621243,-602.204695446869,-67.4621459262174
157.8,-2459666.80144249,2346127.95896482,-268474.83429552,-579.275807594569,-601.941513896161,-67.4225818559019
157.85,-2459695.75565574,2346097.87039668,-268478.204317001,-578.930353575205,-601.637669741753,-67.3805889494856
157.9,-2459724.69352188,2346067.79597529,-268481.572250757,-578.581357442148,-601.333399871306,-67.3363476906569
157.95,-2459753.61496282,2346037.73582031,-268484.938092702,-578.264055917586,-601.058672248709,-67.2951608688473
158,-2459782.51997783,2346007.68993671,-268488.301826088,-577.925314159257,-600.765221072093,-67.2533639619168
158.05,-2459811.40878495,2345977.65800766,-268491.663497477,-577.602310841657,-600.485417358846,-67.2123334700999
158.1,-2459840.28107702,2345947.64029976,-268495.023112313,-577.27469757228,-600.204008118045,-67.1712357613059
158.15,-2459869.13706807,2345917.63659464,-268498.380646369,-576.946528098318,-599.923575236187,-67.128350889206
158.2,-2459897.97667171,2345887.64700554,-268501.736097519,-576.643805657347,-599.665179222724,-67.0885687973114
158.25,-2459926.79991612,2345857.67150853,-268505.089474499,-576.308788457986,-599.376803086287,-67.0482970448497
158.3,-2459955.60667064,2345827.71011748,-268508.440747628,-575.961206180281,-599.076320500589,-67.0041305559104
158.35,-2459984.39717042,2345797.76258779,-268511.789969376,-575.651373160893,-598.817270578129,-66.9629052669722
158.4,-2460013.17108655,2345767.82918865,-268515.13707137,-575.324830507965,-598.537813696074,-66.922615077846
158.45,-2460041.92864866,2345737.90972673,-268518.482102328,-574.97466154926,-598.237638569228,-66.8784076916374
158.5,-2460070.6697672,2345708.00425739,-268521.825009509,-574.66483227759,-597.977762886221,-66.8377171261811
158.55,-2460099.39440824,2345678.11274902,-268525.165770785,-574.316085328757,-597.679326663714,-66.7926758367352
158.6,-2460128.10252666,2345648.23517,-268528.504423686,-573.987721345554,-597.401235366684,-66.7519897827764
158.65,-2460156.79418955,2345618.37146052,-268531.84095559,-573.657444418259,-597.123782929714,-66.7097518805411
158.7,-2460185.46944251,2345588.52154245,-268535.175322461,-573.343660634626,-596.866360886985,-66.6662375854834
158.75,-2460214.12803193,2345558.68565986,-268538.507503709,-572.994539274565,-596.567322358143,-66.6213525737684
158.8,-2460242.77013273,2345528.86360401,-268541.837514084,-572.674832231371,-596.300121714314,-66.5780318834985
158.85,-2460271.39566845,2345499.05537103,-268545.165326836,-572.353321749095,-596.035455478884,-66.5342245636455
158.9,-2460300.0046503,2345469.26086979,-268548.490923765,-572.001942924464,-595.740829426643,-66.4895934046643
158.95,-2460328.59709838,2345439.48014047,-268551.814328044,-571.690167825849,-595.48444540921,-66.4459613816476
159,-2460357.17293356,2345409.7132808,-268555.135459293,-571.34878360114,-595.197079635034,-66.3999182134258
159.05,-2460385.73207945,2345379.96024362,-268558.454325734,-571.003852416187,-594.911193273284,-66.3529099230939
159.1,-2460414.27474164,2345350.22081041,-268561.770941332,-570.692749056422,-594.659551008202,-66.3088383845657
159.15,-2460442.8006637,2345320.49514179,-268565.085249803,-570.362084439695,-594.386981693159,-66.2648636838078
159.2,-2460471.31014571,2345290.78298569,-268568.397304293,-570.029486881365,-594.111528063888,-66.2177773006362
159.25,-2460499.80282843,2345261.08474681,-268571.707012707,-569.685827230665,-593.82680672208,-66.170595592491
159.3,-2460528.2789186,2345231.40012641,-268575.014373225,-569.345181146099,-593.545890696967,-66.1225776943196
159.35,-2460556.73837955,2345201.72910258,-268578.319415976,-569.014275536325,-593.276144376513,-66.0775731748254
159.4,-2460585.18124711,2345172.07161487,-268581.622109052,-568.701777462458,-593.024255904758,-66.0306626631503
159.45,-2460613.60746242,2345142.42777232,-268584.922443672,-568.349001239581,-592.732049150308,-65.9808133459485
159.5,-2460642.01707298,2345112.79752163,-268588.220391576,-568.016573591925,-592.459750572382,-65.9342548186323
159.55,-2460670.41014341,2345083.18077755,-268591.515943467,-567.682988560906,-592.185395409961,-65.8871029338267
159.6,-2460698.7865113,2345053.57770241,-268594.809084398,-567.352171013794,-591.91667450734,-65.8376679893272
159.65,-2460727.14642092,2345023.98795293,-268598.099840074,-567.03923047681,-591.666980392946,-65.7905363195939
159.7,-2460755.48970083,2344994.411773,-268601.388173536,-566.687899195349,-591.375324189452,-65.7414568315493
159.75,-2460783.81653047,2344964.8490139,-268604.674078718,-566.376748098537,-591.125994027079,-65.6950250136582
159.8,-2460812.12664994,2344935.29988778,-268607.957532558,-566.046537516178,-590.858106246716,-65.6453776059118
159.85,-2460840.42041838,2344905.76403478,-268611.238547694,-565.715790846104,-590.590073120116,-65.5970537299353
159.9,-2460868.69757033,2344876.24169342,-268614.517114776,-565.385751351376,-590.319674801799,-65.5478757527548
159.95,-2460896.9584004,2344846.73265501,-268617.793269411,-565.040382575215,-590.035402007418,-65.4978612048228
160,-2460925.20278813,2344817.23703692,-268621.066988373,-564.721115801709,-589.776897971171,-65.4490802722955
160.05,-2460953.43080506,2344787.75479345,-268624.338258879,-564.404015248758,-589.518231920745,-65.4011989949737
160.1,-2460981.64239512,2344758.28594907,-268627.607053636,-564.084080355929,-589.25948792568,-65.3530210385019
160.15,-2461009.83766426,2344728.830409,-268630.873438789,-563.732412440016,-588.967585163914,-65.3031615167991
160.2,-2461038.01678539,2344699.38801735,-268634.137413725,-563.416447359159,-588.712988478688,-65.2552510723991
160.25,-2461066.17957543,2344669.95897883,-268637.398934567,-563.081519451466,-588.435706409602,-65.2058105013846
160.3,-2461094.32617758,2344640.54325295,-268640.65801821,-562.778354908675,-588.188222388859,-65.1594894080725
160.35,-2461122.45657719,2344611.14081645,-268643.914685133,-562.454884661368,-587.9247680575,-65.1097805454251
160.4,-2461150.57083307,2344581.75157453,-268647.168969809,-562.122463238103,-587.653321968751,-65.0604017851222
160.45,-2461178.66898457,2344552.37546884,-268650.420842111,-561.79335843043,-587.379639418139,-65.0125881857326
160.5,-2461206.75122348,2344523.01244414,-268653.670337927,-561.491067523694,-587.133408985028,-64.9675611655045
160.55,-2461234.81726369,2344493.66278705,-268656.9174178,-561.16890258939,-586.869629203195,-64.9172912199824
160.6,-2461262.86751079,2344464.32613438,-268660.162136979,-560.834487241165,-586.591220656627,-64.8688805357562
160.65,-2461290.90165484,2344435.00273647,-268663.404481195,-560.526734949838,-586.340043541022,-64.8234207667878
160.7,-2461318.91999276,2344405.69227195,-268666.644513879,-560.199550443356,-586.069866892003,-64.7761890597709
160.75,-2461346.92250218,2344376.39484565,-268669.882217677,-559.897355720685,-585.823797792739,-64.73062092124
160.8,-2461374.90912104,2344347.11057967,-268673.11758995,-559.564943637936,-585.544444106556,-64.6835329691851
160.85,-2461402.87997802,2344317.83932524,-268676.350651916,-559.2665243772,-585.303138661739,-64.6388024833153
160.9,-2461430.83504352,2344288.58103059,-268679.581427683,-558.9335526962,-585.025171231143,-64.5921505200815
160.95,-2461458.7744184,2344259.3356771,-268682.809947839,-558.628437535786,-584.776164292597,-64.5474862967599
161,-2461486.69813398,2344230.10325232,-268686.036197699,-558.324097949569,-584.525390694137,-64.5017066323791
161.05,-2461514.6061539,2344200.88382646,-268689.260159894,-558.00255837646,-584.2569675616,-64.4582523092849
161.1,-2461542.49847189,2344171.67739284,-268692.481854474,-557.680143128399,-583.989832230333,-64.4107257291505
161.15,-2461570.37528422,2344142.48370111,-268695.701337544,-557.386722090664,-583.753432758126,-64.3684547815104
161.2,-2461598.23641801,2344113.30289057,-268698.918628541,-557.075253508243,-583.496539468221,-64.3243557252336
161.25,-2461626.0821275,2344084.13480159,-268702.133740051,-556.765968982835,-583.237557962924,-64.2808391134975
161.3,-2461653.91211553,2344054.9797808,-268705.346625729,-556.453661517274,-582.980926787562,-64.2365438020119
161.35,-2461681.72661966,2344025.83751432,-268708.557309178,-556.12230077805,-582.705453022337,-64.1907469562394
161.4,-2461709.52552614,2343996.70805496,-268711.765823104,-555.821387280417,-582.461606998659,-64.148724610495
161.45,-2461737.30903827,2343967.59119673,-268714.972217835,-555.5214272546,-582.217271237103,-64.1075005016339
161.5,-2461765.07698356,2343938.48710025,-268718.17644687,-555.193349900698,-581.942310784169,-64.0622162278788
161.55,-2461792.82949474,2343909.39573259,-268721.37850383,-554.901833969365,-581.706221237298,-64.0201739532983
161.6,-2461820.56646041,2343880.31715642,-268724.578437188,-554.599015468216,-581.46006544462,-63.9789505438735
161.65,-2461848.28785197,2343851.25131364,-268727.776242392,-554.283124323476,-581.199779580107,-63.9358476435815
161.7,-2461875.99389415,2343822.19793013,-268730.971953869,-553.971166676756,-580.949143751247,-63.894425566205
161.75,-2461903.68442654,2343793.1572048,-268734.165529709,-553.643603134322,-580.675927556222,-63.8483981660646
161.8,-2461931.35940889,2343764.12920823,-268737.356975134,-553.341220444716,-580.427956740894,-63.8073555757463
161.85,-2461959.01884049,2343735.11392198,-268740.54629433,-553.024641642041,-580.168672194307,-63.7642329402211
161.9,-2461986.66283872,2343706.11109007,-268743.733503856,-552.732844544797,-579.940672234201,-63.7233448132733
161.95,-2462014.29128436,2343677.12081438,-268746.91861984,-552.406160616907,-579.671908941976,-63.680415691337
162,-2462041.9043033,2343648.14300884,-268750.101628764,-552.104320489028,-579.430362236611,-63.6385262412613
162.05,-2462069.50171635,2343619.1778225,-268753.282518291,-551.782816793873,-579.167234164969,-63.5949679972339
162.1,-2462097.08354646,2343590.22522949,-268756.46125531,-551.470567671172,-578.917945122153,-63.5531538606829
162.15,-2462124.64981134,2343561.28513302,-268759.637904292,-551.177697732441,-578.686364490315,-63.5126747042063
162.2,-2462152.20058415,2343532.3574016,-268762.812437888,-550.849073011612,-578.418193807336,-63.4681359754499
162.25,-2462179.73575753,2343503.44213285,-268765.984839133,-550.552146389654,-578.185218981909,-63.4265089504682
